"molecule structure","name","activity","type"
"c1cc(sc1)S(=O)(=O)[N-]c2ccc3n(c2=O)C[C@H]4C[C@@H]3CN(C4)C(=O)NC5CCCCC5","P09338548","0","decoy"
"C[C@H](C(=O)N[C@@H]1CCCc2c1cccc2)OC(=O)c3ccc(cc3)[N-]S(=O)(=O)c4cccs4","P10241372","0","decoy"
"Cc1ccc(cc1)N2C(=O)/C(=C\c3ccc(o3)c4ccc(cc4)S(=O)(=O)[N-]c5nccs5)/C(=O)N2","P12790566","0","decoy"
"CC[C@H](C)[C@@H](C(=O)[O-])NC(=O)CO/N=C/1\CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CCC2=C1)CC[C@@H]4C(=O)C)C)C","P13496993","0","decoy"
"C[C@@H](c1ccc2c(c1)OCCO2)NC(=O)c3cccc(c3)S(=O)(=O)[N-]c4ccc5c(c4)OCO5","P14500584","0","decoy"
"c1ccc2c(c1)OC[C@H](O2)C(=O)Nc3ccc(cc3)[N-]S(=O)(=O)c4ccc5c(c4)OCCCO5","P14841788","0","decoy"
"c1cc(ccc1NS(=O)(=O)c2ccc3c(c2)CCC3)[N-]S(=O)(=O)c4ccc5c(c4)OCCO5","P15225180","0","decoy"
"Cc1c2cc3c(coc3c(c2oc(=O)c1CC(=O)N[C@@H](CSC)C(=O)[O-])C)c4ccc(cc4)Cl","P18906906","0","decoy"
"Cc1cc(cc(c1)OCC(=O)N/N=C(\C)/c2ccc(cc2)S(=O)(=O)N3CCCC[C@H]3C(=O)[O-])C","P20113953","0","decoy"
"CN(C)S(=O)(=O)c1cc(ccc1Br)C(=O)Nc2cc3c(cc2C(=O)[O-])OCCCO3","P20479834","0","decoy"
"CC(C)(C)c1ccc(cc1)S(=O)(=O)[N-]c2ccc(cc2)C(=O)N3CCC(CC3)C(=O)NCC=C","P20534424","0","decoy"
"CCOc1cc(c(cc1OCC(=O)[O-])Br)/C=C/2\C(=O)N(C(=O)N2)c3cccc(c3)Cl","P21546771","0","decoy"
"Cc1ccc(cc1)S(=O)(=O)NN2C(=O)/C(=C\c3cccc(c3)O[C@@H](C)C(=O)[O-])/SC2=S","P25467737","0","decoy"
"CCOC(=C1[C@@H](C(=C(NC1=O)SCC(=O)OC)C#N)c2ccccc2I)[O-]","P29526990","0","decoy"
"CC(=O)N1CCc2c(sc(c2C#N)NC(=O)c3ccccc3[N-]S(=O)(=O)c4ccc(cc4)F)C1","P30684014","0","decoy"
"C/C(=N\NC(=O)c1cccc(c1)S(=O)(=O)[N-]c2ccc(cc2)Cl)/c3ccc(cc3)n4cncn4","P31114474","0","decoy"
"COc1ccc(cc1)S(=O)(=O)[N-]c2ccc(cc2)C(=O)N3CCC[C@H](C3)C(=O)NC4CCCC4","P32367986","0","decoy"
"CCCN(Cc1[nH]c(=O)c2ccc(cc2n1)Cl)C(=O)CCn3c(nnc3[S-])c4cccs4","P33765828","0","decoy"
"Cc1ccc(cc1)[C@@H](CN2CCOCC2)NC(=O)c3ccc(cc3)[N-]S(=O)(=O)c4ccccc4","P35540970","0","decoy"
"Cc1ccc(cc1)[N-]S(=O)(=O)c2ccc(c(c2)C(=O)NC[C@@H](c3ccc(o3)C)N4CCOCC4)C","P37245139","0","decoy"
"COc1ccc(cc1Br)S(=O)(=O)[N-]c2cccc(c2)S(=O)(=O)/N=C\3/CCCN3","P42567766","0","decoy"
"Cc1ccc(cc1)S(=O)(=O)N2CCN(CC2)CC(=O)N/N=C\c3cc(ccc3[O-])Br","P45235244","0","decoy"
"Cc1ccc(c(c1)Cl)/C(=N/N2C(=O)/C(=C/c3ccc(c(c3)[N+](=O)[O-])SCCO)/SC2=S)/[O-]","P47357812","0","decoy"
"c1ccc(cc1)N2C(=O)/C(=C\c3cn(nc3c4ccc(cc4)Br)CCC(=O)[O-])/[NH+]=C2[S-]","P49051520","0","decoy"
"Cc1cc(no1)[N-]S(=O)(=O)c2ccc(cc2)NC(=O)COc3ccc(cc3Br)Cl","P50081285","0","decoy"
"C[C@H](C(=O)[O-])O[C@@H]1[C@@H]([C@@H](O[C@@H]2[C@@H]1O[C@@H](OC2)c3ccccc3)Sc4ccc(cc4)F)NC(=O)C","P52037454","0","decoy"
"COc1ccc2c(c1)c(cn2CC(=O)[O-])[C@@H](C(=O)[O-])[NH+]3CCC(CC3)c4c5ccc(cc5on4)F","P54043079","0","decoy"
"Cc1c(c(=O)n(n1C)c2ccccc2)/N=C(/C3=CNN4C3=N[C@@H](C[C@H]4C(F)(F)F)c5ccco5)\[O-]","P56655516","0","decoy"
"Cc1cc(c(c(c1)c2c3c(n[nH]2)C(=O)N([C@@H]3c4cccc(c4)OCC=C)[C@@H]5CCS(=O)(=O)C5)[O-])C","P61579622","0","decoy"
"Cc1cc(c(c(c1)c2c3c(n[nH]2)C(=O)N([C@H]3c4cccc(c4)OCC=C)[C@@H]5CCS(=O)(=O)C5)[O-])C","P61579625","0","decoy"
"c1c(c(sc1Br)Br)S(=O)(=O)Nc2nnc(s2)SCC(=O)[O-]","P62266989","0","decoy"
"Cc1c2c(=O)[nH]c(nc2sc1C(=O)[O-])CSc3nnc(n3C)COc4ccc(cc4)Cl","P69804780","0","decoy"
"Cc1c2c(cc(nc2n(n1)C(C)(C)C)C3CC3)C(=O)Nc4cc(ccc4[O-])S(=O)(=O)N5CCCC5","P70423229","0","decoy"
"CCc1ccc(cc1)N2C(=O)/C(=C\c3cc(c(c(c3)Br)OCC(=O)[O-])Cl)/C(=O)NC2=O","P75285785","0","decoy"
"CC\1=NN(C(=O)/C1=C\N/C(=N/c2ccc(cc2)SC#N)/[O-])c3ccc(cc3)I","P83077484","0","decoy"
"COc1ccc(cc1OC)[C@H]2C[C@@H](N3C(=N2)C(=CN3)/C(=N/c4cccc(c4)CCC#N)/[O-])C(F)(F)F","P90505465","0","decoy"
"CC\1=NN(C(=O)/C1=C(\C)/Nc2ccc(cc2)S(=O)(=O)[N-]c3ccccn3)c4ccc(cc4)OC","P90594057","0","decoy"
"Cc1ccc(cc1C)[N-]S(=O)(=O)c2ccc(cc2)NC(=O)Cc3ccc(cc3)N4CCCC4=O","P96020736","0","decoy"
"COc1cc(cc(c1OC)OC)[C@H]2CC(=C3[C@H]([C@H]4C(=O)NC(=O)N=C4N=C3C2)c5ccc(cc5)F)[O-]","P97720779","0","decoy"
"C[C@@H]1CCCCN1C(=O)c2cc(cnc2N3CCNCC3)[N-]S(=O)(=O)c4ccc(cc4)CC(C)C","P99912746","0","decoy"
"Cc1ccc(c(c1)C)S(=O)(=O)[N-]c2cccc(c2)Oc3c(cccn3)C(=O)NC[C@@H]4CCCO4","P99964228","0","decoy"
"c1cc(oc1)C(=O)Nc2ccc(cc2)C[N-]S(=O)(=O)c3cc(ccc3[N+](=O)[O-])Br","P111707870","0","decoy"
"Cc1ccc(cc1)CN2C[C@H](CC2=O)C(=O)Nc3ccc(cc3)S(=O)(=O)[N-]c4cc(nc(n4)C)C","P126205876","0","decoy"
"c1ccc(cc1)C[C@@H](C(=O)[O-])NC(=O)C2CCN(CC2)S(=O)(=O)c3ccccc3C(F)(F)F","P126567672","0","decoy"
"CCc1ccc(cc1)N2C(=O)/C(=C\c3cc(c(c(c3)Cl)OCC(=O)[O-])Cl)/C(=O)NC2=S","P130273576","0","decoy"
"C[C@@H](CC(=O)C[C@H](C)C(=O)[O-])[C@@H]1CC(=O)[C@@]2([C@@]1(CC(=O)C3=C2C(=O)C[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C","P134672404","0","decoy"
"COc1ccc(c(c1)[N-]S(=O)(=O)c2ccc3c(c2)NC(=O)[C@H](S3)C(=O)N4CCCC4)OC","P151953877","0","decoy"
"COc1cc(ccc1OCc2ccc(cc2)Br)/C=N\N=C\3/NC(=O)[C@@H](S3)CC(=O)[O-]","P152358865","0","decoy"
"CC(C)n1c(=O)c2ccccc2c(n1)C(=O)N/N=C(/CCC(=O)[O-])\c3ccc(cc3)Br","P152896130","0","decoy"
"COc1ccc2c(c1OC)C(=O)O[C@@H]2c3c(=O)[nH]c(=O)n(c3[O-])c4ccc(cc4)I","P155520268","0","decoy"
"CC(C)[C@@H](CC[NH+]1CCN(CC1)c2ccccc2)c3ccco3","P10673337","0","decoy"
"COc1cc(cc(c1)OC)C[NH+]2CCC3(CC2)C=Cc4c3cccc4","P13054972","0","decoy"
"COc1ccc(c[nH+]1)/N=C/C(=C/c2ccccc2)/Br","P18533937","0","decoy"
"Cc1ccc(cc1)[C@@H](C(=O)c2ccc(cc2)C)Sc3[nH+]ccn3C","P19955061","0","decoy"
"CC(C)c1cc(no1)[C@H]2CCC[NH+]2Cc3ccc(cc3)SC","P23949182","0","decoy"
"CC(C)c1cc(no1)[C@@H]2CCC[NH+]2Cc3ccc(cc3)SC","P23949183","0","decoy"
"CC[C@@H]1COC(=[NH+]1)c2cccn2Cc3ccccc3Br","P30101074","0","decoy"
"CCN(CC(=C)C)C(=O)C1CC[NH+](CC1)CC2CCCCC2","P48350137","0","decoy"
"Cc1ccc(cc1)C[NH+](Cc2coc(n2)c3cccs3)C4CC4","P48578109","0","decoy"
"Cc1ccc(cc1)O[C@H](CC[NH+]2CCN(CC2)C)c3ccccc3","P51549149","0","decoy"
"CC[NH+](Cc1nc2c(c(c(s2)C)C)c(n1)Cl)CC(C)C","P55176500","0","decoy"
"CC1([C@@H]2CC[C@@H](C2)[C@H]1C[C@H]3OC[C@@H](O3)C[NH+]4CCCCC4)C","P56548912","0","decoy"
"Cc1c(n(c([nH+]1)SCc2ccc(nc2)Cl)CC(C)C)C","P66304879","0","decoy"
"CSc1[nH+]cc(n1c2ccc(cc2)OC(F)F)c3ccccc3","P66613043","0","decoy"
"C[C@@H](Cn1c2ccc(cc2nc1CCl)Cl)[NH+]3CCCCC3","P67835830","0","decoy"
"Cc1ccc(c(c1)C)c2nc(co2)C[NH+]3CCC[C@H]3c4ccsc4","P72241710","0","decoy"
"Cc1c(sc2c1c(nc(n2)C[NH+](C)CCC(C)C)Cl)C","P73091090","0","decoy"
"C[C@@H](Cc1ccco1)n2c([nH+]c3c2c(ccc3)Cl)CCl","P73441003","0","decoy"
"C[C@@H](c1nc2cc(ccc2n1[C@H](C[NH+](C)C)C(C)C)Cl)Cl","P73524547","0","decoy"
"Cc1ccc2c(c1)nc(n2[C@H](C[NH+](C)C)C(C)C)CCCl","P73524652","0","decoy"
"Cc1ccc(o1)[C@@H](C)n2c3ccc(cc3[nH+]c2CCCl)Cl","P73565963","0","decoy"
"c1ccc(cc1)c2[nH+]ccn2CCOc3cccc(c3)Br","P74084159","0","decoy"
"Cc1c(c(n([nH+]1)C)N(C)[C@H](C)c2cccc(c2)Cl)CCl","P95136116","0","decoy"
"C[C@H](c1ccccc1Cl)OC(=O)CC2=c3ccccc3=[NH+]C2","P97857536","0","decoy"
"c1ccc(cc1)[C@@H](c2cc[nH+]cc2)OC(=O)/C=C/c3cccs3","P98964640","0","decoy"
"CC(C)N(c1c(cccn1)[C@@H]2CCC[NH+]2Cc3ccccc3)C(C)C","P112181842","0","decoy"
"CCCC[NH+]1CCCC[C@@H]1c2cccnc2n3c(ccc3C)C","P112193004","0","decoy"
"Cc1cc(cnc1N2CCCCC2)[C@H]3CCCC[NH+]3CC(C)C","P112199014","0","decoy"
"C[C@H]1CCc2c(sc(=O)n2C[NH+](C3CCCC3)C4CC4)C1","P118946286","0","decoy"
"C[C@H]1C[C@H](C[NH+]1Cc2cccnc2Cl)c3ccc(cc3)OC","P119140787","0","decoy"
"Cc1cccn2c1[nH+]c(cc2=O)CS[C@H](C)c3ccccc3","P123908735","0","decoy"
"CCC[NH+]1CCC(CC1)N(C)C(=O)[C@@H]2[C@H](C2(C)C)C=C(C)C","P132653882","0","decoy"
"C[C@H]1C[C@@H](CC(C1)CC[NH+]2CCC(CC2)C(=O)N3CCCC3)C","P139356454","0","decoy"
"C[C@@H]1CN(C[C@@H](O1)C)C[C@@H]2CCC[NH+]2C/C(=C/c3ccccc3)/C","P144800659","0","decoy"
"C[C@@H](c1ccc(cc1)Cl)n2c3cc[nH+]cc3nc2CCCl","P144821877","0","decoy"
"C[C@@H](c1nc2c[nH+]ccc2n1[C@H](c3cccs3)C(C)C)Cl","P144826581","0","decoy"
"CC(C)(C)c1csc(n1)[C@@H]2C[NH+](CCO2)C[C@@H]3CCC=CC3","P145270811","0","decoy"
"Cc1ccc(s1)[C@H]2CCC[NH+]2Cc3cnc(s3)c4cccnc4","P145764031","0","decoy"
"C[NH+](Cc1ccc(o1)c2c(cccc2F)F)CC3CCOCC3","P146035815","0","decoy"
"COC[C@H]1CCC[NH+](C1)Cc2ccc(o2)c3c(cccc3F)F","P146129953","0","decoy"
"C[C@@H]1CCCN1C2CC[NH+](CC2)C/C(=C\c3ccc(cc3)OC)/C","P146803162","0","decoy"
"CC[NH+](CC)CCn1c2cc(c(cc2nc1CCl)Cl)Cl","P148966267","0","decoy"
"CC(C)(Cn1c2cc(c(cc2nc1CCl)Cl)Cl)[NH+](C)C","P148966718","0","decoy"
"CC(C)(C)Oc1cc(cc([nH+]1)I)OC2CC2","P150584221","0","decoy"
"C[C@@H](c1ccc(cc1)c2cnn(c2)CC3CC3)[NH+]4CCCCC4","P151431753","0","decoy"
"c1cc(cc(c1)c2ccc(cc2)OC(F)F)C[NH+]3CCOCC3","P151450484","0","decoy"
"c1ccc(cc1)O[C@H]2CC3(CC[NH+](CC3)Cc4cccs4)OC2","P151618045","0","decoy"
"CC[NH+]1CCN(CC1)c2ccc(cc2)/N=C\C=C\c3ccccc3","P153258310","0","decoy"
"C[C@@H]([C@@H]1CCCO1)n2c3cc(c(cc3[nH+]c2CCCl)Cl)F","P154206917","0","decoy"
"c1ccc(cc1)C[NH+]2CCN(CC2)/N=C\C(=C/c3ccccc3)\Cl","P154717757","0","decoy"
"Cc1ccc(cc1)COc2ccc(cc2)[C@H]3c4ccc(cc4OC(=C3C#N)N)O","P05375011","0","decoy"
"Cc1ccc(c2c1cc(c(=O)[nH]2)CCNC(=S)Nc3ccc(cc3)Cl)C","P05498331","0","decoy"
"c1cc(sc1)[C@H]2[C@@H]([C@@](NC(=S)N2)(C(F)(F)F)O)C(=O)c3cccs3","P05865749","0","decoy"
"COc1ccc(cc1O)[C@@H]2C3=C(C[C@@H](CC3=O)c4ccccc4)Nc5ccccc5N2","P06771401","0","decoy"
"c1cc(sc1)C(=O)[C@H]2[C@@H](NC(=S)N[C@]2(C(F)(F)F)O)c3ccc(cc3)Cl","P17691702","0","decoy"
"CC(C)(C)NS(=O)(=O)c1ccc2c(c1)[C@H]3C=CC[C@@H]3[C@@H](N2)c4ccc(cc4)O","P20996164","0","decoy"
"c1cc(ccc1[C@H]2[C@@H]3CC=C[C@@H]3c4cc(ccc4N2)C(=O)NC[C@@H]5CCCO5)O","P20997425","0","decoy"
"CC(C)(C)NC(=O)c1ccc2c(c1)[C@H]3C=CC[C@@H]3[C@@H](N2)c4ccc(c(c4)OC)O","P22114820","0","decoy"
"C=CCNC(=O)c1cccc2c1N[C@@H]([C@H]3[C@@H]2C=CC3)c4cc(cc(c4O)Cl)Cl","P22122878","0","decoy"
"CC(C)NC(=O)c1cccc2c1N[C@@H]([C@H]3[C@@H]2C=CC3)c4cc(cc(c4O)Cl)Cl","P22123020","0","decoy"
"c1cc(cc(c1)Br)[C@@H]2c3c([nH]nc3O)NC4=C2C(=O)C[C@H](C4)c5cccs5","P27205620","0","decoy"
"COc1ccc(cc1)[C@H]2CC3=C([C@@H](Nc4ccccc4N3)c5cccc(c5)O)C(=O)C2","P27312418","0","decoy"
"Cc1ccc2c(c1)[nH]c(c2[C@@H](CN3CCC4(CC3)C[C@@H](c5cc(ccc5O4)Cl)O)O)C","P28385512","0","decoy"
"c1cc(cc(c1)Br)S(=O)(=O)Nc2ccc(cc2N)Br","P30594545","0","decoy"
"c1cc(ccc1[C@@H]2[C@@H]3CC=C[C@H]3c4cc(ccc4N2)C(=O)NC[C@@H]5CCCO5)O","P30876440","0","decoy"
"CCn1c2ccccc2c3c1ccc(c3)[C@@H]4[C@@H]5CC=C[C@H]5c6cc(ccc6N4)S(=O)(=O)N","P30881008","0","decoy"
"c1ccc(cc1)COc2ccc(cc2)[C@@H]3[C@@H]4CC=C[C@H]4c5cccc(c5N3)C(=O)N","P30906412","0","decoy"
"COc1cc(ccc1O)[C@@H]2C3=C(C[C@H](CC3=O)c4cccs4)Nc5ccccc5N2","P31679291","0","decoy"
"C[C@H](CCC(=O)O)[C@@H]1CC[C@@H]2[C@@]1([C@H](C[C@@H]3[C@@H]2[C@@H](C[C@@H]4[C@@]3(CCCC4)C)O)O)C","P37768594","0","decoy"
"CC(C)(C)[C@@H]1CCC[C@@H]2C1=NN([C@]2(C(F)(F)F)O)c3nc(cs3)C(=S)N","P49519675","0","decoy"
"c1cc(c(cc1Cl)NS(=O)(=O)c2cc(ccc2Br)Br)N","P51898442","0","decoy"
"Cc1cc(cc(c1NS(=O)(=O)c2ccc(cc2)Br)N)Br","P54601174","0","decoy"
"C[C@@H](c1ccccc1Cl)Nc2ccc(cc2Br)S(=O)(=O)N","P55218621","0","decoy"
"c1c/c(=N/S(=O)(=O)c2c(cc(cc2Cl)Br)Cl)/[nH]cc1N","P55497931","0","decoy"
"Cc1c(cccc1S(=O)(=O)N)N[C@@H](C)c2ccc(cc2)I","P56188721","0","decoy"
"C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@]1(CC[C@H]3[C@@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C","P56699505","0","decoy"
"c1cc(ccc1CSC2=C(C3(CCCCC3)C(=C(N2)N)C#N)C#N)Br","P57478784","0","decoy"
"CC1=C([C@@H](N(N1)C)Cl)CN2CCc3c4ccccc4[nH]c3[C@@H]2c5cccc(c5)O","P59771814","0","decoy"
"CCC1CCC(CC1)NS(=O)(=O)c2c(cc(cc2Br)N)Br","P73365229","0","decoy"
"CC(C)[C@H](c1cccs1)NS(=O)(=O)c2cc(ccc2N)Br","P73997852","0","decoy"
"c1cc(cc(c1)Br)[C@@H]2C[C@H](Nc3n2nc(n3)N)c4ccc(c(c4)Cl)Cl","P76993242","0","decoy"
"c1cc(c(cc1S(=O)(=O)N)Br)N[C@H]2CCCc3c2ccs3","P93878097","0","decoy"
"Cc1ccc(cc1C)c2c3c(n[nH]2)OC(=C([C@H]3c4ccc(cc4)Br)C#N)N","P105489030","0","decoy"
"c1cc(ccc1COc2ccc(cc2Br)Br)/C(=N\O)/N","P108343499","0","decoy"
"Cc1cc(ccc1NS(=O)(=O)c2ccc(c(c2)Br)N)Br","P110412683","0","decoy"
"CC1CCC(CC1)NC(=O)[C@@H]2C[C@H]3CC[C@@]2(C[C@]34Nc5ccccc5C(=O)N4)C","P112412827","0","decoy"
"c1ccc2c(c1)C(=O)N[C@]3(N2)C[C@@H]4CC[C@H]3C[C@@H]4C(=O)NCC5CCCCC5","P112412884","0","decoy"
"Cc1c(c2c(c(c1N)C)C[C@](O2)(C)Cn3c(ccn3)c4cccc5c4NCC5)C","P139514308","0","decoy"
"Cc1ccc(s1)C[C@H](C)NS(=O)(=O)c2cc(ccc2N)Br","P152938198","0","decoy"
"CC[C@H]1CC[C@@H]([C@@H]1C)NS(=O)(=O)c2c(cc(cc2Br)Br)N","P153222146","0","decoy"
"CC1(C[C@H](C(O1)(C)C)[C@@H](c2c(cc(cn2)Br)Br)NN)C","P154812632","0","decoy"
"CCc1c(c(n(n1)C)C[C@H](c2ccc(cc2C)Br)NN)Br","P155078251","0","decoy"
"CCc1c(c(n(n1)C)C[C@@H](c2ccc(c(c2)Br)C)NN)Br","P155078310","0","decoy"
"CCn1c(c(c(n1)C)Br)C[C@H](c2cc(ccc2C)Br)NN","P155080291","0","decoy"
"CCn1c(c(c(n1)C)Br)C[C@H](c2ccc(cc2Br)C)NN","P155080299","0","decoy"
"CC(C)n1c(c(cn1)Br)[C@@H](c2cc(ccc2Cl)Br)NN","P155186627","0","decoy"
"Cc1ccc(cc1)c2csc(n2)[C@@H]3C(=[NH2+])NC(=C(C34CCCCC4)C#N)[S-]","P155470766","0","decoy"
"CSc1ccc(cc1)[C@H]2c3c([nH]nc3O)NC4=C2C(=O)C[C@H](C4)c5cccs5","P155750819","0","decoy"
"c1ccc2c(c1)C[C@@H]([C@@H]2NC(=O)N[C@@H](c3ccc(cc3)Cl)c4cccs4)O","P155751839","0","decoy"
"Cc1ccc2c3c1/C(=N\NC(=S)N)/C(=O)N3C(C[C@]2(C)c4ccccc4)(C)C","P155889300","0","decoy"
"CCOC(=O)c1c(c(sc1NC(=O)C[NH2+]C[C@H]2CCCO2)C(=O)N)C","P10368605","0","decoy"
"CCOc1cc(ccc1O)/C=N/NC(=O)c2c(n(nn2)c3c(non3)N)C[NH+](C)C","P14229524","0","decoy"
"Cn1c2c(c(=O)[nH]c1=O)n(c([nH+]2)N/N=C/3\c4ccccc4NC3=O)C[C@@H](c5ccccc5)O","P14238667","0","decoy"
"Cn1c2c(c(=O)n(c1=O)C)n(c([nH+]2)NN)C[C@H](COc3ccc(cc3)OC)O","P19098531","0","decoy"
"Cc1ccc(cc1)OC[C@H](Cn2c3c(=O)[nH]c(=O)n(c3[nH+]c2NC[C@@H](C)O)C)O","P21273050","0","decoy"
"Cc1cccc(c1)OC[C@@H](Cn2c3c(=O)[nH]c(=O)n(c3[nH+]c2NC[C@@H](C)O)C)O","P21273055","0","decoy"
"c1cc(c(cc1C(=O)NC2CC[NH+](CC2)CC(=O)N)[N+](=O)[O-])NC3CC3","P22157992","0","decoy"
"CC(C)[C@@]12C[NH+]3C[C@@](C1=O)(CN(C2)[C@@H]3OC[C@H]([C@@H]([C@@H](CO)O)O)O)C(C)C","P28558625","0","decoy"
"C[C@]12C[NH+]3C[C@](C1=O)(CN(C2)[C@@H]3[C@@](C)([C@@](C)([C@](C)(CO)O)O)O)c4ccccc4","P28573226","0","decoy"
"C#CCNC(=O)CC[C@@H]1CNC(=O)[C@H]2[NH+]1C[C@H](C2)NC(=S)Nc3ccc(nc3)N4CCOCC4","P30567935","0","decoy"
"C[C@H](C(=O)Nc1c(c2c(s1)CCC2)C(=O)N)[NH+]3CCN(CC3)CC(=O)NC4CC4","P33937903","0","decoy"
"CCc1c[nH+]c2c(c1NOCC(=O)Nc3ccc(cc3)C(=O)N)c(=O)n(c(=O)n2C)C","P35543551","0","decoy"
"Cc1ccc(cc1)S(=O)(=O)N[C@H](CC(C)C)C(=O)NC2CC[NH+](CC2)CC(=O)N","P36850692","0","decoy"
"Cc1c(c(n(n1)c2ccccc2)[NH+]3CCC(CC3)C(=O)Nc4ccc(cc4)S(=O)(=O)N)NC(=O)C","P48941398","0","decoy"
"C[NH+](C[C@H](C[NH2+]S(=O)(=O)[O-])O)C[C@@H](COc1ccc(cc1)Br)O","P50653576","0","decoy"
"c1cc(oc1)C[NH2+][C@@H]2[C@H]3CO[C@H](O3)[C@@H]([C@H]2[O-])[NH+]4CCC(CC4)C(=O)N","P52562257","0","decoy"
"Cc1ccc(cc1[N+](=O)[O-])N2C(=O)[C@@H]3[C@H]([NH2+][C@@]4([C@@H]3C2=O)c5ccccc5NC4=O)CCC(=O)N","P53229728","0","decoy"
"Cn1c2c(c(=O)[nH]c1=O)n(c(n2)N/[NH+]=C/c3ccccc3O)C[C@@H](COc4ccc(cc4)OC)O","P57545584","0","decoy"
"COC(=O)[C@@H]1C(=c2c(=[NH+]1)cccc2O)NC(=O)CN3CCC(CC3)C(=O)N","P58551051","0","decoy"
"COc1ccc(cc1)CNC(=O)CC[C@@H]2CNC(=O)[C@H]3[NH+]2C[C@H](C3)NCc4ccc(o4)CO","P60644020","0","decoy"
"Cc1ccc(cc1)S(=O)(=O)NNc2c(c(nc[nH+]2)N3CCOCC3)N","P61850937","0","decoy"
"C[C@@H](c1ccc[nH+]c1)NS(=O)(=O)c2cc(cnc2NN)Br","P62345658","0","decoy"
"Cc1ccc2c(c1C)NC(=O)[C@@]23[C@@H]4[C@H]([C@H]([NH2+]3)CCC(=O)N)C(=O)N(C4=O)Cc5ccc(cc5)OC","P66117837","0","decoy"
"CC(=O)Oc1ccc(cc1)N2C(=O)[C@H]3[C@@H]([NH2+][C@]4([C@H]3C2=O)c5ccccc5NC4=O)CC(=O)N","P66117950","0","decoy"
"CCc1ccc2c(c1)[C@]3([C@@H]4[C@H]([C@@H]([NH2+]3)CCC(=O)N)C(=O)N(C4=O)Cc5ccc6c(c5)OCO6)C(=O)N2","P66122761","0","decoy"
"c1cc2c(c(c1)Cl)NC(=O)[C@]23[C@@H]4[C@H]([C@@H]([NH2+]3)CCC(=O)N)C(=O)N(C4=O)Cc5ccc6c(c5)OCO6","P66122928","0","decoy"
"c1cc2c(c(c1)Cl)NC(=O)[C@@]23[C@@H]4[C@H]([C@H]([NH2+]3)CCC(=O)N)C(=O)N(C4=O)Cc5ccc6c(c5)OCO6","P66122929","0","decoy"
"Cc1cc(c2c(c1)[C@@]3([C@@H]4[C@H]([C@H]([NH2+]3)CCC(=O)N)C(=O)N(C4=O)Cc5ccc6c(c5)OCO6)C(=O)N2)C","P66122964","0","decoy"
"COc1ccc(cc1)CN2C(=O)[C@@H]3[C@H]([NH2+][C@@]4([C@@H]3C2=O)c5cc(ccc5NC4=O)F)CCC(=O)N","P75839626","0","decoy"
"C[C@H](c1ccc(cc1)OCC(=O)NC2CC2)[NH2+][C@@H](C)C(=O)NC(=O)NC","P84489450","0","decoy"
"c1cc(ccc1C(=O)NCCC[NH+]2CCC[C@H](C2)C(=O)N)S(=O)(=O)N3CCNC(=O)C3","P88053135","0","decoy"
"c1ccc(cc1)C[C@@H](C(=O)N2CCC(CC2)C(=O)N[C@@H](CC3=c4ccccc4=[NH+]C3)C(=O)[O-])[NH3+]","P97309530","0","decoy"
"CC[NH2+][C@@H]1NN[C@H](S1)SCC(=O)N[C@@H](CC2=c3ccccc3=[NH+]C2)C(=O)[O-]","P99360728","0","decoy"
"CNC(=O)[C@@H]1C[C@H](CN1C(=O)CCC(=O)Nc2ccc3c(c2)CCC3)[NH3+]","P103912829","0","decoy"
"Cc1ccc(cc1)c2c([nH]c(n2)CNC(=O)[C@@H]3C[C@H](C[NH2+]3)O)c4ccccn4","P104356830","0","decoy"
"c1ccc(c(c1)C(F)(F)F)NC(=O)N[C@H]2C[C@H]3C(=O)N[C@H](C(=O)N3C2)CCCC[NH3+]","P112036946","0","decoy"
"c1cc(cc(c1)Cl)C(=O)N[C@H]2C[C@H]3C(=O)N[C@H](C(=O)N3C2)CCCC[NH3+]","P112040561","0","decoy"
"c1cc(ccc1[C@@H]2[C@H](N(C(=O)CO2)CC[NH3+])CO)NC(=O)C3CCOCC3","P112404213","0","decoy"
"c1ccc(cc1)S(=O)(=O)NC[C@@H]2[C@H]([C@@H](CO2)[NH2+]C3CCNCC3)O","P120544777","0","decoy"
"CC(C)C[C@](C)(C(=O)N)[NH2+]CCC(=O)Nc1ccc(cc1)N2CCCC2=O","P120624876","0","decoy"
"c1ccc(c(c1)/C(=[NH+]/Cc2cccnc2)/O)NS(=O)(=O)c3ccc4c(c3)[nH]c(=O)[nH]4","P128161653","0","decoy"
"CC[C@H]1CC[NH2+][C@@H](C1)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)SC)O)O)O)[C@@H](C)Cl","P130262469","0","decoy"
"c1cc(c[nH+]c1)CNC(=O)CC(=O)N/N=C/c2ccc(cc2)OCC(=O)N","P130279291","0","decoy"
"CC(C)C(=O)NCCN/C(=[NH+]/C)/N[C@H]1CCC[C@H](C1)C(=O)NC(C)C","P133212415","0","decoy"
