"molecule structure","name","activity","type"
"CS(=O)(=O)N1CC(C1)C(=O)Nc2ccc(cc2)S(=O)(=O)[N-]c3ncccn3","P109288769","0","decoy"
"c1cc(cc(c1)NS(=O)(=O)c2ccc3c(c2)N(C(=O)CO3)CC(=O)[O-])C(=O)NCC(F)(F)F","P112313618","0","decoy"
"c1cc(oc1)c2nc(on2)CCC(=O)N3CCc4c([nH]cn4)[C@@H]3C(=O)[O-]","P112714442","0","decoy"
"C[C@H](Cn1cc(c(nc1=O)[O-])C(=O)C)n2cc(c(=O)[nH]c2=O)C(=O)C","P117182404","0","decoy"
"CC(=O)Nc1cc(cc2c1c(c(c(c2)S(=O)(=O)[O-])/N=N\c3ccccc3)[O-])S(=O)(=O)[O-]","P122180613","0","decoy"
"c1[nH]nc(n1)CCNC(=O)N2CCNC(=O)[C@H]2CC(=O)[O-]","P125903099","0","decoy"
"COC(=O)Nc1ccc(cc1)S(=O)(=O)[N-]NC(=O)c2c(=O)c3ccccc3[nH]c2[O-]","P126544961","0","decoy"
"c1ccc(cc1)[C@H](C(=O)N[C@H]2[C@@H]3N(C2=O)C(=CCS3)C(=O)[O-])NC(=O)c4c(nc[nH]4)C(=O)[O-]","P130292279","0","decoy"
"c1c(c(=O)[nH]c(=O)[nH]1)S(=O)(=O)N[C@]2(CCOC2)C(=O)[O-]","P134413621","0","decoy"
"CNc1ccc(cc1S(=O)(=O)NCc2[n-]nnn2)[N+](=O)[O-]","P138116305","0","decoy"
"C1=C(O[C@H]([C@@H]([C@H]1O)O)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)[N-]S(=O)(=O)[O-])O)CO)C(=O)[O-]","P150893806","0","decoy"
"Cc1cc(=O)c(c(o1)[C@H](CC(=O)N2CCOCC2)c3cc4cc5c(cc4[nH]c3=O)OCO5)[O-]","P151403357","0","decoy"
"COCc1cc(=O)c(c(o1)[C@H](CC(=O)N2CCOCC2)c3cc4ccc(cc4[nH]c3=O)OC)[O-]","P151622934","0","decoy"
"CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)Cn3cnnn3)SC1)C(=O)[O-]","P151972695","0","decoy"
"c1cc(nnc1n2cncn2)N3CCC(CC3)C(=O)Nc4cnc([nH]c4=O)[O-]","P152105237","0","decoy"
"c1cc(cc(c1)n2cnnn2)C(=O)NCCS(=O)(=O)[N-]c3ccn4c(c3)ccn4","P156424357","0","decoy"
"CC[n+]1c2c([nH]c1Br)n(c(=O)[nH]c2=O)C","P04583748","0","decoy"
"CCn1c2c([nH]c1=[N+]3CCCCCC3)n(c(=O)[nH]c2=O)C","P04652496","0","decoy"
"C1C[NH2+]CCC1(C(=O)[O-])[NH+]2CCOCC2","P05858866","0","decoy"
"C1COCC[N+]1(CCS(=O)(=O)N)N","P09064713","0","decoy"
"CN(C[C@H](C[NH+]1CCOCC1)O)S(=O)(=O)O","P09110681","0","decoy"
"CC(C)[NH2+]C[C@@H](C[NH+](C)S(=O)(=O)[O-])O","P33024127","0","decoy"
"C[N+](C)(CC(=O)NC(=O)NCC=C)C1CCCC1","P35817221","0","decoy"
"CCNC(=O)NC(=O)C[N+](C)(C)C1CCCC1","P35817225","0","decoy"
"CNC(=O)NC(=O)C[N+]12CCN(CC1)CC2","P42922430","0","decoy"
"CN(C)C(=O)[C@@H]1CCCN1C(=O)C(=O)NCC[NH3+]","P53671142","0","decoy"
"C1CS(=O)(=O)CCN1C(=O)C(=O)NCC[NH3+]","P53714786","0","decoy"
"CC1=C2C(=[N+](NC2=O)C(C)C)NC(=O)C1","P58318594","0","decoy"
"CC1=C2C(=[N+](NC2=O)[C@@H]3CCOC(C3)(C)C)NC(=O)C1","P58318702","0","decoy"
"C[C@H]([C@](C(C)C)(C(=O)OCC1=CC[N+]2([C@@H]1[C@@H](CC2)O)C)O)O","P59035469","0","decoy"
"CCCN(CC(=O)N(C)C)C(=O)C(=O)NCC[NH3+]","P64135113","0","decoy"
"C[C@](C[NH+]1CCC(CC1)OC)(C(=O)[O-])[NH3+]","P68207531","0","decoy"
"C[C@@](C[NH+]1CCS(=O)CC1)(C(=O)[O-])[NH2+]C2CC2","P68232704","0","decoy"
"C[C@](C[NH+]1CCS(=O)(=O)CC1)(C(=O)[O-])[NH2+]C","P68252265","0","decoy"
"CC(=O)Nc1[n+]([nH+]c(s1)S(=O)(=O)[NH-])C","P74061053","0","decoy"
"CS(=O)(=O)CC[C@H](C(=O)N1CCS(=O)CC1)[NH3+]","P74233729","0","decoy"
"C/C(=C\1/C(=O)NC(=O)N(C1=O)CC=C)/NCC[N+](C)(C)C","P75571873","0","decoy"
"C/C(=C/1\C(=O)NC(=O)N(C1=O)CC=C)/NCC[N+](C)(C)C","P77085925","0","decoy"
"C[C@@H](C(=O)N1CC[NH+](CC1)[C@@H](C)C(=O)[O-])[NH3+]","P77418373","0","decoy"
"C[C@H](C(=O)N1CC[NH+](CC1)[C@@H](C)C(=O)[O-])[NH3+]","P77418375","0","decoy"
"C[C@H](C(=O)[O-])[NH+]1CCN(CC1)C(=O)[C@@H]2C[NH2+]CCO2","P77418593","0","decoy"
"[H]/N=C/1\C(=C\c2ccc(c(c2)Cl)O)\C(=O)N=C3[N+]1=C(CS3)C","P80628439","0","decoy"
"C1C[NH+](CCN(C1)C(=O)C[NH3+])CC(=O)[O-]","P93591981","0","decoy"
"C1C[NH+](CCN(C1)C(=O)[C@H]2C[NH2+]CCO2)CC(=O)[O-]","P93592224","0","decoy"
"C[C@H](c1nnc(o1)[C@@H]2CCCOC2)[NH3+]","P95514911","0","decoy"
"CN1CC[NH+](CC1)CC[C@H](C(=O)[O-])[NH3+]","P95839856","0","decoy"
"C1C[NH+](CCOC1)CC[C@H](C(=O)[O-])[NH3+]","P95957335","0","decoy"
"CN(C)[C@@H]1CC[NH+](C1)C[C@@H](C(=O)[O-])[NH3+]","P96643346","0","decoy"
"C1CC1[C@@](C[NH+]2CCS(=O)(=O)CC2)(C(=O)[O-])[NH3+]","P106208527","0","decoy"
"C[C@H](c1nnc(o1)C(C)(C)S(=O)(=O)C)[NH3+]","P107369325","0","decoy"
"CN1C(=O)Cc2ccc(cc2C1=O)[C@H](CS(=O)(=O)C)[NH3+]","P108105045","0","decoy"
"CN1C(=O)Cc2ccc(cc2C1=O)[C@@H]([C@H]3COCCO3)[NH3+]","P109800978","0","decoy"
"CC[C@H](c1nnc(o1)[C@@H]2CCS(=O)(=O)C2)[NH3+]","P129740031","0","decoy"
"CC(C)[n+]1c(c(on1)[O-])C[NH2+]C[C@@H]2CCCO2","P130115521","0","decoy"
"C[C@H](c1c(on[n+]1C(C)C)NC(=O)C)O","P130116573","0","decoy"
"C1C[C@@H](OC1)c2nc(on2)[C@H](CO)[NH3+]","P130951380","0","decoy"
"CN(C)C(=O)CN1C(=O)CC[C@@H](C1=O)[NH3+]","P132035970","0","decoy"
"C[C@@H](C(=O)[O-])N1CC[NH+](C[C@@H]1C[NH3+])C","P137048746","0","decoy"
"C(C[NH3+])C[S@@](=O)CC(=O)NCCC#N","P137738257","0","decoy"
"C[C@@H](C[S@](=O)CC(=O)NCC#N)[NH3+]","P137740788","0","decoy"
"C[C@H](C(=O)[O-])[NH+]1CCN(CC1)C(=O)[C@@H]2COCC[NH2+]2","P138235147","0","decoy"
"CN1C(=O)C[C@H](C1=O)NS(=O)(=O)CCC[NH3+]","P138872200","0","decoy"
"C1C[C@H]2CO[C@@H](CN2C1)c3nc(on3)[C@@H](CO)[NH3+]","P143522619","0","decoy"
"C1C[C@H](O[C@@H]1C[NH3+])C(=O)N2CC[NH+](CC2)CC(=O)[O-]","P148241329","0","decoy"
"CCn1c(cc(=O)[nH]c1=O)NC=[N+](C)C","P151030912","0","decoy"
"CC/C(=C\1/C(=O)NC(=O)N(C1=O)CC=C)/NCC[N+](C)(C)C","P155589581","0","decoy"
"CC(C)[C@@H](C(=O)[O-])NS(=O)(=O)c1ccc-2c(c1)C(=O)c3c2ccc(c3)S(=O)(=O)N[C@@H](C(C)C)C(=O)[O-]","P09585773","0","decoy"
"c1ccc(cc1)[C@H](C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)CSc4nnnn4CS(=O)(=O)[O-])C(=O)[O-])O","P10750371","0","decoy"
"c1cc(ccc1C#N)C(=O)N2CCN([C@@H](C2)C(=O)N[C@H]3CCCNC3=O)C(=O)CSCC(=O)[O-]","P18532706","0","decoy"
"CC(C)[C@@H](C(=O)N[C@@H]([C@H](C)O)C(=O)[O-])NC(=O)[C@H](Cc1ccccc1)n2c(=O)c3ccccc3[nH]c2=O","P18923219","0","decoy"
"c1cc(ccc1c2coc3cc(cc(c3c2=O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)CC(=O)[O-])O)O)O)O","P22568869","0","decoy"
"c1cc(nc(c1)NC(=O)CSc2cn[n-]n2)NC(=O)CSc3cn[nH]n3","P30527050","0","decoy"
"Cc1nnc(o1)CSc2nnc(s2)/N=C(/CSc3nnc(n3N)NN)\[O-]","P31268618","0","decoy"
"C1=CC(=O)N(C1=O)CCNC(=O)CN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-]","P32822162","0","decoy"
"C(CN(CC[NH+](CC(=O)[O-])CC(=O)[O-])C(=O)[O-])[NH+](CC(=O)[O-])CC(=O)[O-]","P38002120","0","decoy"
"c1cnc(nc1)[N-]S(=O)(=O)c2ccc(cc2)NS(=O)(=O)c3ccc(cc3)S(=O)(=O)N","P39830560","0","decoy"
"Cc1cc2cc3c(c(c2c(=O)o1)[O-])[C@H](C[C@@H](C(=O)O3)OC)O[C@H]([C@H]([C@H]([C@H]([C@H](CO)O)O)O)O)O","P45902086","0","decoy"
"COc1cc(c(cc1c2coc3cc(c(c(c3c2=O)[O-])OC)O[C@@H]4[C@H]([C@@H]([C@@H]([C@@H](O4)CO)O)O)O)O)OC","P45904402","0","decoy"
"COc1cc(c(cc1c2coc3cc(c(c(c3c2=O)[O-])OC)O[C@@H]4[C@H]([C@@H]([C@@H]([C@H](O4)CO)O)O)O)O)OC","P45904408","0","decoy"
"CC(=O)N[C@@H]1[C@H](C[C@@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)[O-])Oc2ccc(cc2)[N+](=O)[O-])O","P47591595","0","decoy"
"C[C@H](C(=O)N/N=C/c1cc(c(c(c1)OC)O)[N+](=O)[O-])Nc2c(=O)[nH]c(nn2)[O-]","P53617507","0","decoy"
"c1cc(ccc1[C@@H](CC(=O)O)C(=O)[O-])OCCCCOc2ccc(cc2)[C@@H](CC(=O)[O-])C(=O)O","P56641451","0","decoy"
"Cc1cc2cc3c(c(c2c(=O)o1)[O-])[C@H](C[C@@H](C(=O)O3)OC)O[C@@H]([C@@H]([C@@H]([C@@H]([C@@H](CO)O)O)O)O)O","P56754851","0","decoy"
"CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CCC[C@@H](C(=O)[O-])N)SC1)C(=O)[O-]","P56791990","0","decoy"
"c1cc(ccc1[C@@H](CC(=O)O)C(=O)[O-])OCCCCOc2ccc(cc2)[C@H](CC(=O)[O-])C(=O)O","P57342293","0","decoy"
"C[C@H]1[C@H](C[C@H]2[C@@H]1[C@@H](OC=C2C(=O)[O-])O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)OC(=O)/C=C/c4ccc(c(c4)OC)O","P57407996","0","decoy"
"c1cc(c(cc1S(=O)(=O)NCCC(=O)[O-])[N+](=O)[O-])NCCCN2CCOCC2","P60208152","0","decoy"
"c1ccc2c(c1)/C(=C/3\C(=O)N(C(=S)S3)[C@H](CCC(=O)N)C(=O)[O-])/C(=O)N2CC(=O)[O-]","P60484946","0","decoy"
"c1ccc(c(c1)C(=O)[O-])NC(=O)C[NH+](CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-]","P66135650","0","decoy"
"C=C1[C@H](C[C@H]2[C@@H]1[C@@H](OC=C2C(=O)[O-])O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)OC(=O)/C=C/c4ccc(cc4)O","P74085903","0","decoy"
"C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@@H]3CC[C@@]4(C(=O)COC(=O)CCC(=O)NCC(=O)[O-])O)C","P74672016","0","decoy"
"c1cc(cc(c1)Cl)N2C(=O)C[C@@H](C2=O)N(Cc3ccc(cc3)S(=O)(=O)N)C(=O)CCC(=O)[O-]","P90542018","0","decoy"
"C1=C(O[C@@H]([C@H]([C@@H]1O)O)O[C@@H]([C@@H](COS(=O)(=O)[O-])O)[C@@H]([C@@H](C=O)N)O)C(=O)[O-]","P92077136","0","decoy"
"C1=C(O[C@H]([C@@H]([C@@H]1O)OS(=O)(=O)[O-])O[C@@H]([C@@H](CO)O)[C@@H]([C@@H](C=O)N)O)C(=O)[O-]","P92077150","0","decoy"
"c1cc(ccc1[C@@H](CC(=O)O)C(=O)[O-])OCCCOc2ccc(cc2)[C@@H](CC(=O)[O-])C(=O)O","P94758396","0","decoy"
"c1cc(ccc1[C@@H](CC(=O)O)C(=O)[O-])OCCCOc2ccc(cc2)[C@@H](CC(=O)O)C(=O)[O-]","P94758401","0","decoy"
"c1cc(ccc1[C@H](CC(=O)O)C(=O)[O-])OCCCOc2ccc(cc2)[C@H](CC(=O)[O-])C(=O)O","P94758412","0","decoy"
"c1ccc(cc1)CN2C(=O)[C@@H]3[C@H](N[C@@]([C@@H]3C2=O)(CCC(=O)[O-])C(=O)[O-])c4ccc(cc4O)O","P97531487","0","decoy"
"CS(=O)(=O)SCCNC(=O)CN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-]","P101142557","0","decoy"
"C[C@@]1(CC=CC=C1C(=S)O/C(=C/C(=O)OC(=S)C2=CC=CC[C@]2(C)C(=O)NN)/[O-])C(=O)NN","P102006731","0","decoy"
"COCC(=O)N[C@H]1C[C@H](N(C1)C(=O)CSCC(=O)N2C[C@H](C[C@H]2C(=O)[O-])NC(=O)CSC)C(=O)[O-]","P104233216","0","decoy"
"COc1cc(ccc1O)C(=O)OCC2=CC[C@@H]3[C@@H]2[C@@H](OC=C3C(=O)[O-])O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O","P104264482","0","decoy"
"COc1cc(c(cc1O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C[C@@H](C(=O)[O-])Oc3ccc4ccc(=O)oc4c3","P104265094","0","decoy"
"C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COC(=O)CCC(=O)NCC(=O)[O-])O)C)O","P109074726","0","decoy"
"C[C@H]([C@@H](C(=O)[O-])NC(=O)[C@H](C(C)C)NC(=O)[C@@H]1Cc2c3ccccc3[nH]c2[C@@H]4N1C(=O)c5c4cccc5)O","P109078188","0","decoy"
"C[C@@H]1CC[C@H]2[C@H]([C@@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC(=O)CCC(=O)N[C@@H](CC(=O)O)C(=O)[O-])C","P109096330","0","decoy"
"CC(=O)c1ccc2c(c1[O-])[C@@H]([C@@H](O2)C(=C)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)OC(=O)C[C@@](C)(CC(=O)[O-])O)O","P112402517","0","decoy"
"CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)[O-])NC(=O)[C@H]([C@@H](Cc3ccccc3)N)O","P113960952","0","decoy"
"c1cc(ccc1/C=C/C(=O)OC/C=C\2/[C@@H](C(=CO[C@H]2O[C@@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)C(=O)[O-])CC(=O)[O-])O","P120526574","0","decoy"
"CC(=O)N[C@@H]1[C@H](C[C@@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)[O-])Oc2c[nH]c3c2c(c(cc3)Br)Cl)O","P120567321","0","decoy"
"CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](O2)C(=O)[O-])O)O)OS(=O)(=O)[O-])O","P120597818","0","decoy"
"c1cc(ccc1C[C@@H]2C[NH+](CC[NH+](CCN2CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N","P123397370","0","decoy"
"CSC[C@@]1([C@H]2N(C1=O)CC(=C(S2)C(=O)[O-])c3cn[n-]n3)NC(=O)[C@@H](c4ccccc4)N","P151967496","0","decoy"
"CCn1cc(c(=O)c2c1cc(c(c2)F)N3CCOCC3)C(=O)N[N-]S(=O)(=O)c4ccc(cc4)NC(=O)C","P155523964","0","decoy"
"C(CC(=O)N(CC(=O)[O-])C(=O)[C@H](CS[C@@H](CC(=O)[O-])C(=O)[O-])[NH3+])[C@@H](C(=O)[O-])[NH3+]","P155770061","0","decoy"
"CC(=O)Nc1ccc(cc1)S(=O)(=O)NNC(=O)CCC(=O)N[N-]S(=O)(=O)c2ccc(cc2)NC(=O)C","P156253146","0","decoy"
"c1cc(oc1)CNC(=S)Nc2cnn(c2)Cn3cc(cn3)NC(=S)NCc4ccco4","P04835579","0","decoy"
"c1cc-2c(cc1S(=O)(=O)N(CCO)CCO)Cc3c2ccc(c3)S(=O)(=O)N(CCO)CCO","P09151738","0","decoy"
"c1cc-2c(cc1S(=O)(=O)N(CCO)CCO)C(c3c2ccc(c3)S(=O)(=O)N(CCO)CCO)O","P13437188","0","decoy"
"c1cc(ccc1OCC[C@@H](CN2C(=O)CCC2=O)O)OCC[C@@H](CN3C(=O)CCC3=O)O","P13945378","0","decoy"
"C(CCNC(=O)CSc1nnc(s1)N)CCNC(=O)CSc2nnc(s2)N","P14342482","0","decoy"
"CCOc1ccccc1NC(=O)Cn2c3ccccc3c(=O)n(c2=O)CCCCC(=O)NCc4ccco4","P14735326","0","decoy"
"CC(C)CNC(=O)[C@@H]([C@H]([C@@H]([C@@H](C(=O)NCC(C)C)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C","P15322748","0","decoy"
"COc1ccc(cc1)c2nc(on2)CCCCCNC(=O)Cc3csc(n3)NS(=O)(=O)C","P18796495","0","decoy"
"CC(=O)Nc1cc(c(cc1C(=O)NCCCCCc2nc(no2)c3ccc(cc3)OC)OC)OC","P18803092","0","decoy"
"COc1cc(cc(c1OC)OC)C(=O)NC(=S)N2CCNC(=O)[C@@H]2CC(=O)OCCCc3ccccc3","P21526961","0","decoy"
"COCCOc1ccccc1C(=O)NC(=S)N2CCNC(=O)[C@@H]2CC(=O)OCCOC","P22384734","0","decoy"
"c1cc(ccc1c2ccc(cc2)S(=O)(=O)N(CCO)CCO)S(=O)(=O)N(CCO)CCO","P24432582","0","decoy"
"COc1cc(cc(c1OCC(=O)N)OC)C(=O)NCCNc2ccc(cc2[N+](=O)[O-])S(=O)(=O)C","P24443599","0","decoy"
"c1cc2c(cc1S(=O)(=O)NCCCCCC(=O)OCC(=O)Nc3ccc(cn3)Cl)OCCO2","P27372919","0","decoy"
"CCOc1cc(cc(c1OCC)OCC)C(=O)NC(=S)Nc2cc(c(cc2N3CCOCC3)OC)OC","P30553510","0","decoy"
"CCCCNS(=O)(=O)c1cccc(c1)C(=O)Nc2nnc(s2)CCNC(=O)c3cccc(c3)OC","P30784891","0","decoy"
"CC(C)OC(=O)C[C@H](c1ccccc1[N+](=O)[O-])NC(=O)CCNS(=O)(=O)c2cccc(c2)Cl","P36274890","0","decoy"
"CCCCn1c(c(c(=O)[nH]c1=O)N(CC)CC(=O)N(CC)c2c(n(c(=O)[nH]c2=O)CCCC)N)N","P36927311","0","decoy"
"CCCCCN(c1c(n(c(=O)[nH]c1=O)CCCC)N)C(=O)CCC(=O)OCC(=O)N2CCCC[C@@H]2CC","P48768458","0","decoy"
"Cc1ccc(c(c1)[N+](=O)[O-])OCc2ccc(o2)C(=O)NNC(=S)NCCCN3CCOCC3","P49654788","0","decoy"
"CCCCCCN([C@@H](c1c(cc(cc1O)O)O)C(=O)NCS(=O)(=O)c2ccc(cc2)C)C(=O)CO","P54282031","0","decoy"
"CCCCCCN([C@H](c1c(cc(cc1O)O)O)C(=O)NCS(=O)(=O)c2ccc(cc2)C)C(=O)CO","P54282033","0","decoy"
"COCCNC(=O)CN1CCN(CC1)/C(=[NH+]\Cc2cccc(c2)OC)/Nc3ccc(cc3)C(=O)[O-]","P55014803","0","decoy"
"c1cc(cc(c1)[N+](=O)[O-])C(=O)NCCCN2CCN(CC2)CCCNC(=O)c3cccc(c3)[N+](=O)[O-]","P56682788","0","decoy"
"CC(=O)OC[C@H]([C@H]([C@@H](/C=N/Nc1c(=O)[nH]c2ccccc2n1)OC(=O)C)OC(=O)C)OC(=O)C","P66315009","0","decoy"
"COc1cc(cc(c1O)OC)/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4[C@H](CC=C4CO)C(=CO3)C(=O)OC)O)O)O","P74362065","0","decoy"
"CCC[C@H](c1nnnn1C[C@H]2CCCO2)N(CCCO)Cc3cc4cc(ccc4[nH]c3=O)OCC","P86667681","0","decoy"
"CCC[C@H](c1nnnn1CCOC)N(CCCO)Cc2cc3cc(ccc3[nH]c2=O)OCC","P86700214","0","decoy"
"c1ccc(c(c1)OC[C@@H](COC[C@@H](COc2ccccc2OCC(=O)N)O)O)OCC(=O)N","P90272518","0","decoy"
"c1ccc(c(c1)OC[C@@H](COC[C@H](COc2ccccc2OCC(=O)N)O)O)OCC(=O)N","P90272520","0","decoy"
"COc1ccc(cc1OC)C(=O)COC(=O)c2ccc(cc2)NC(=O)C[C@H]3C(=O)N(CCO3)CCO","P90633912","0","decoy"
"Cc1cc(nc(n1)N/C(=N/C(=S)Nc2cc(cc(c2)OC)OC)/NCC(OC)OC)C","P90681770","0","decoy"
"CCCNC(=O)CCCCn1c(=O)c2ccccc2n(c1=O)CC(=O)NCc3cccc(c3OC)OC","P99365103","0","decoy"
"CCCCCC(=O)O[C@H]1[C@H]([C@@H]([C@H](O[C@H]1OC[C@@H]([C@@H](CO)O)O)COC(=O)C)O)OC(=O)C","P104266550","0","decoy"
"CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)Oc2ccc(cc2OC)C(=O)N(CCO)CCO)OC(=O)C)OC(=O)C)OC(=O)C","P109028091","0","decoy"
"CC(=O)O[C@@H]1[C@@H]([C@@H](O[C@@H]([C@@H]1O)O[C@@H](/C=N\N2CCCCC2)[C@@H](CO)O[C@@H](/C=N/N3CCCCC3)O)CO)O","P109028525","0","decoy"
"CC(=O)O[C@H]1[C@H]([C@@H](O[C@@H]([C@@H]1O)O[C@@H](C/N=C/c2ccccc2)[C@@H](CO)O[C@@H](C/N=C/c3ccccc3)O)CO)O","P109035732","0","decoy"
"Cc1cc(=O)oc2c1ccc(c2)NC(=O)[C@H](Cc3ccc(cc3)O)NC(=O)[C@H](CC(C)C)NC(=O)CCC(=O)O","P111271406","0","decoy"
"C[C@@H](C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)Nc2ccc(cc2)[N+](=O)[O-])NC(=O)CCC(=O)O","P111271434","0","decoy"
"CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@H]2CCc3ccccc3N(C2=O)CC(=O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)[O-])O)O)O","P120553016","0","decoy"
"COc1ccccc1OCC[NH2+]C[C@@H](COc2cccc3c2c4ccccc4[nH]3)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)[O-])O)O)O","P120568377","0","decoy"
"C[C@H]1[C@@H](C(=N[C@H]1[C@@H]([C@@H](C)O)C(=O)[O-])C(=O)OCOC(=O)C(C)(C)C)SC2CN(C2)C3=[NH+]CCS3","P120618373","0","decoy"
"CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)NC(=O)NCCSS(=O)(=O)C)OC(=O)C)OC(=O)C)OC(=O)C","P120618468","0","decoy"
"COc1ccc(cc1OC)CCNC(=O)C(=O)N/N=C\c2ccc(cc2)OCC(=O)NC[C@H]3CCCO3","P130268245","0","decoy"
"CC1(CC(=O)C(=C([C@H]1C(=O)OC)O)/C=N/CCCCCCN/C=C/2\C(=O)CC([C@@H](C2=O)C(=O)OC)(C)C)C","P147556171","0","decoy"
"COc1cc(ccc1OCC(=O)Nc2ccccc2)/C=N\NC(=O)CNC(=O)COc3ccccc3","P152653974","0","decoy"
"CCCCN([C@@H]1CCS(=O)(=O)C1)C(=O)COC(=O)/C=C\c2ccc(c(c2)OC)OCC(=O)N","P153400958","0","decoy"
"CCOC(=O)c1c(c(c([nH]1)C)C(=O)C2=C(C(=O)N([C@H]2c3cc(ccc3OC)OC)CCC[NH+]4CCOCC4)[O-])C","P155586834","0","decoy"
"Cc1cc(no1)NC(=O)CSc2nc3ccccc3c(=O)n2CCCC(=O)NCCc4ccc(c(c4)OC)OC","P155782234","0","decoy"
"CCOC(=O)[C@H]1CC[C@@]2([C@@]1(C[C@H]([C@@H]3[C@@H]2CC[C@@]4([C@@]3([C@H](C[C@@H](C4)OC(=O)C)OC(=O)C)COC(=O)C)O)OC(=O)C)C)O","P156213089","0","decoy"
"Cc1c(cc(cc1S(=O)(=O)[O-])NC(=S)N[C@@H]2CCS(=O)(=O)C2)S(=O)(=O)[O-]","P17911204","0","decoy"
"Cc1cc(=O)oc2c1ccc(c2)O[C@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)COS(=O)(=O)[O-])O)O)O","P23071675","0","decoy"
"c1ccc2c(c1)c(c[nH]2)O[C@H]3[C@@H]([C@@H]([C@H]([C@@H](O3)COS(=O)(=O)[O-])O)O)O","P23071694","0","decoy"
"c1c(c[nH]c1C(=O)NCC(=O)[O-])S(=O)(=O)N2CCOCC2","P32963112","0","decoy"
"C1CN(CCN1C[C@H](CS(=O)(=O)[O-])O)C(=O)CCCC(=O)NN","P36810876","0","decoy"
"C1CS/C(=C/C=C/2\C(=S)N(C(=O)S2)CC(=O)[O-])/N1CCCS(=O)(=O)[O-]","P37765838","0","decoy"
"C1CS(=O)(=O)C[C@@H]1SCC(=O)NCC(=O)NCC(=O)[O-]","P52499274","0","decoy"
"CO[C@@H]1C[C@H](N(C1)S(=O)(=O)[C@@H]2CCS(=O)(=O)C2)C(=O)[O-]","P54975145","0","decoy"
"CC(C)C[C@H](C(=O)N1C[C@H](C[C@@H]1C(=O)[O-])O)NS(=O)(=O)C","P55674823","0","decoy"
"CO[C@@H]1C[C@H](N(C1)C(=O)[C@@H]2CCCN2S(=O)(=O)C)C(=O)[O-]","P55685940","0","decoy"
"C1CS(=O)(=O)C[C@@H]1N(CC(=O)[O-])C(=O)[C@H]2CSC(=O)N2","P55889678","0","decoy"
"C1CS(=O)(=O)C[C@@H]1N(CC(=O)[O-])C(=O)C2=NNC(=O)CC2","P55889728","0","decoy"
"C1CS(=O)(=O)C[C@H]1C(=O)N(CC(=O)[O-])[C@@H]2CCS(=O)(=O)C2","P55889737","0","decoy"
"CN1C[C@@H](CC1=O)C(=O)N(CC(=O)[O-])[C@@H]2CCS(=O)(=O)C2","P55889752","0","decoy"
"C[C@H](C(=O)NC(=O)NC)N(CC(=O)[O-])[C@@H]1CCS(=O)(=O)C1","P55911917","0","decoy"
"C1CS(=O)(=O)C[C@@H]1N(CC(=O)N2CCOC2=O)CC(=O)[O-]","P55912080","0","decoy"
"CS(=O)(=O)N1CCN(CC1)C(=O)CN(CC(=O)[O-])C2CC2","P55912616","0","decoy"
